Expr Log Ratio,ID,Symbol,Entrez Gene Name,Location
0,Gapdh,GAPDH,glyceraldehyde-3-phosphate dehydrogenase,Cytoplasm
0,Gapdhs,GAPDHS,"glyceraldehyde-3-phosphate dehydrogenase, spermatogenic",Cytoplasm
0,Gapt,GAPT,"GRB2 binding adaptor protein, transmembrane",Other
0.158,Gapvd1,GAPVD1,GTPase activating protein and VPS9 domains 1,Cytoplasm
-0.211,Gar1,Gar1,GAR1 ribonucleoprotein,Nucleus
-0.311,Garnl3,GARNL3,GTPase activating Rap/RanGAP domain like 3,Other
0.295,Gars,GARS,glycyl-tRNA synthetase,Cytoplasm
0.274,Gart,GART,"phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase",Cytoplasm
1.122,Gas1,GAS1,growth arrest specific 1,Plasma Membrane
0,Gas2,GAS2,growth arrest specific 2,Cytoplasm
0.822,Gas2l1,GAS2L1,growth arrest specific 2 like 1,Cytoplasm
0,Gas2l2,GAS2L2,growth arrest specific 2 like 2,Cytoplasm
-0.619,Gas2l3,GAS2L3,growth arrest specific 2 like 3,Other
-0.533,Gas5,GAS5,growth arrest specific 5 (non-protein coding),Other
-0.311,Gas6,GAS6,growth arrest specific 6,Extracellular Space
-∞,Gas7,GAS7,growth arrest specific 7,Cytoplasm
1.689,Gas8,GAS8,growth arrest specific 8,Cytoplasm
0,Gast,GAST,gastrin,Extracellular Space
0,Gata1,GATA1,GATA binding protein 1,Nucleus
-1.048,Gata2,GATA2,GATA binding protein 2,Nucleus
-∞,Gata3,GATA3,GATA binding protein 3,Nucleus
∞,Gata4,GATA4,GATA binding protein 4,Nucleus
0,Gata5,GATA5,GATA binding protein 5,Nucleus
0,Gata5os,Gata5os,"GATA binding protein 5, opposite strand",Other
0,Gata6,GATA6,GATA binding protein 6,Nucleus
-0.098,Gatad1,GATAD1,GATA zinc finger domain containing 1,Nucleus
0.175,Gatad2a,GATAD2A,GATA zinc finger domain containing 2A,Nucleus
-0.048,Gatad2b,GATAD2B,GATA zinc finger domain containing 2B,Nucleus
-∞,Gatb,GATB,glutamyl-tRNA amidotransferase subunit B,Cytoplasm
0.274,Gatc,GATC,glutamyl-tRNA amidotransferase subunit C,Nucleus
-∞,Pddc1,GATD1,glutamine amidotransferase like class 1 domain containing 1,Cytoplasm
0,Gatm,GATM,glycine amidinotransferase,Cytoplasm
-0.556,Gba,GBA,glucosylceramidase beta,Cytoplasm
0.763,Gba2,GBA2,glucosylceramidase beta 2,Cytoplasm
0.011,Gbe1,GBE1,"1,4-alpha-glucan branching enzyme 1",Cytoplasm
0.038,Gbf1,GBF1,golgi brefeldin A resistant guanine nucleotide exchange factor 1,Cytoplasm
0,Gbgt1,GBGT1,"globoside alpha-1,3-N-acetylgalactosaminyltransferase 1 (FORS blood group)",Other
-∞,Gbp2,GBP2,guanylate binding protein 2,Cytoplasm
0,Gbp2b,GBP3,guanylate binding protein 3,Cytoplasm
0,Gbp3,GBP4,guanylate binding protein 4,Cytoplasm
0,Gbp5,GBP5,guanylate binding protein 5,Plasma Membrane
0,Gbp10,GBP6,guanylate binding protein family member 6,Cytoplasm
0,Gbp11,GBP6,guanylate binding protein family member 6,Cytoplasm
∞,Gbp4,GBP6,guanylate binding protein family member 6,Cytoplasm
1.274,Gbp6,GBP6,guanylate binding protein family member 6,Cytoplasm
-∞,Gbp9,GBP6,guanylate binding protein family member 6,Cytoplasm
1.274,Gbp7,GBP7,guanylate binding protein 7,Cytoplasm
0,Gbp8,Gbp8,guanylate-binding protein 8,Other
0,Gbx1,GBX1,gastrulation brain homeobox 1,Nucleus
1.274,Gbx2,GBX2,gastrulation brain homeobox 2,Nucleus
-∞,Gc,GC,"GC, vitamin D binding protein",Extracellular Space
-0.048,Gca,GCA,grancalcin,Cytoplasm
0.096,Gcat,GCAT,glycine C-acetyltransferase,Cytoplasm
-1.726,Gcc1,GCC1,GRIP and coiled-coil domain containing 1,Cytoplasm
0.537,Gcc2,GCC2,GRIP and coiled-coil domain containing 2,Cytoplasm
1.596,Gcdh,GCDH,glutaryl-CoA dehydrogenase,Cytoplasm
∞,Gcfc2,GCFC2,GC-rich sequence DNA-binding factor 2,Nucleus
0,Gcg,Gcg,glucagon,Cytoplasm
0,Gcgr,GCGR,glucagon receptor,Plasma Membrane
0.689,Gch1,GCH1,GTP cyclohydrolase 1,Cytoplasm
-0.311,Gchfr,GCHFR,GTP cyclohydrolase I feedback regulator,Cytoplasm
0,Gck,GCK,glucokinase,Cytoplasm
0,Gckr,GCKR,glucokinase regulator,Nucleus
-0.378,Gclc,GCLC,glutamate-cysteine ligase catalytic subunit,Cytoplasm
1.186,Gclm,GCLM,glutamate-cysteine ligase modifier subunit,Cytoplasm
0,Gcm1,GCM1,glial cells missing homolog 1,Nucleus
0,Gcm2,GCM2,glial cells missing homolog 2,Nucleus
0.306,Gcn1l1,GCN1,"GCN1, eIF2 alpha kinase activator homolog",Cytoplasm
0,Gcnt1,GCNT1,"glucosaminyl (N-acetyl) transferase 1, core 2",Cytoplasm
0.402,Gcnt2,GCNT2,"glucosaminyl (N-acetyl) transferase 2, I-branching enzyme (I blood group)",Cytoplasm
0,Gcnt3,GCNT3,"glucosaminyl (N-acetyl) transferase 3, mucin type",Plasma Membrane
-0.311,Gcnt4,GCNT4,"glucosaminyl (N-acetyl) transferase 4, core 2",Cytoplasm
0,Gcnt7,GCNT7,glucosaminyl (N-acetyl) transferase family member 7,Other
0,Gcsam,GCSAM,germinal center associated signaling and motility,Cytoplasm
-1.533,Gcsh,GCSH,glycine cleavage system protein H,Cytoplasm
0,Gda,GDA,guanine deaminase,Cytoplasm
0,Gdap1,GDAP1,ganglioside induced differentiation associated protein 1,Cytoplasm
0,Gdap10,Gdap10,ganglioside-induced differentiation-associated-protein 10,Other
0,Gdap1l1,GDAP1L1,ganglioside induced differentiation associated protein 1 like 1,Other
-0.331,Gdap2,GDAP2,ganglioside induced differentiation associated protein 2,Cytoplasm
0.952,Gde1,GDE1,glycerophosphodiester phosphodiesterase 1,Plasma Membrane
0,Gdf1,GDF1,growth differentiation factor 1,Extracellular Space
0,Gdf10,GDF10,growth differentiation factor 10,Extracellular Space
1.537,Gdf11,GDF11,growth differentiation factor 11,Extracellular Space
-0.221,Gdf15,GDF15,growth differentiation factor 15,Extracellular Space
0,Gdf2,GDF2,growth differentiation factor 2,Extracellular Space
0,Gdf3,GDF3,growth differentiation factor 3,Extracellular Space
0,Gdf5,GDF5,growth differentiation factor 5,Extracellular Space
0,Gdf6,GDF6,growth differentiation factor 6,Extracellular Space
0,Gdf7,GDF7,growth differentiation factor 7,Extracellular Space
0,Gdf9,GDF9,growth differentiation factor 9,Extracellular Space
0.933,Gdi1,GDI1,GDP dissociation inhibitor 1,Cytoplasm
0.227,Gdi2,GDI2,GDP dissociation inhibitor 2,Cytoplasm
-∞,Gdnf,GDNF,glial cell derived neurotrophic factor,Extracellular Space
-1.533,Gdpd1,GDPD1,glycerophosphodiester phosphodiesterase domain containing 1,Other
0,Gdpd2,GDPD2,glycerophosphodiester phosphodiesterase domain containing 2,Plasma Membrane
-∞,Gdpd3,GDPD3,glycerophosphodiester phosphodiesterase domain containing 3,Cytoplasm
0,Gdpd4,GDPD4,glycerophosphodiester phosphodiesterase domain containing 4,Other
1.274,Gdpd5,GDPD5,glycerophosphodiester phosphodiesterase domain containing 5,Plasma Membrane
-∞,Gdpgp1,GDPGP1,GDP-D-glucose phosphorylase 1,Cytoplasm
∞,Gem,GEM,GTP binding protein overexpressed in skeletal muscle,Plasma Membrane
-1.048,Gemin2,GEMIN2,gem nuclear organelle associated protein 2,Nucleus
0.274,Gemin4,GEMIN4,gem nuclear organelle associated protein 4,Nucleus
-0.389,Gemin5,GEMIN5,gem nuclear organelle associated protein 5,Nucleus
-1.426,Gemin6,GEMIN6,gem nuclear organelle associated protein 6,Nucleus
0.689,Gemin7,GEMIN7,gem nuclear organelle associated protein 7,Nucleus
0.274,Gemin8,GEMIN8,gem nuclear organelle associated protein 8,Cytoplasm
-0.533,Gen1,GEN1,"GEN1, Holliday junction 5' flap endonuclease",Cytoplasm
-0.12,Get4,GET4,golgi to ER traffic protein 4,Cytoplasm
0,Gfap,GFAP,glial fibrillary acidic protein,Cytoplasm
-0.463,Gfer,GFER,"growth factor, augmenter of liver regeneration",Nucleus
0,Gfi1,GFI1,growth factor independent 1 transcriptional repressor,Nucleus
0,Gfi1b,GFI1B,growth factor independent 1B transcriptional repressor,Nucleus
-0.13,Gfm1,GFM1,G elongation factor mitochondrial 1,Cytoplasm
-∞,Gfm2,GFM2,G elongation factor mitochondrial 2,Cytoplasm
-0.426,Gfod1,GFOD1,glucose-fructose oxidoreductase domain containing 1,Other
1.859,Gfod2,GFOD2,glucose-fructose oxidoreductase domain containing 2,Extracellular Space
-0.442,Gfpt1,GFPT1,glutamine--fructose-6-phosphate transaminase 1,Cytoplasm
0,Gfpt2,GFPT2,glutamine-fructose-6-phosphate transaminase 2,Cytoplasm
1.274,Gfra1,GFRA1,GDNF family receptor alpha 1,Plasma Membrane
0,Gfra2,GFRA2,GDNF family receptor alpha 2,Plasma Membrane
0,Gfra3,GFRA3,GDNF family receptor alpha 3,Plasma Membrane
0,Gfra4,GFRA4,GDNF family receptor alpha 4,Plasma Membrane
0,Gfral,GFRAL,GDNF family receptor alpha like,Plasma Membrane
0,Gfy,GFY,golgi associated olfactory signaling regulator,Cytoplasm
-0.644,Gga1,GGA1,"golgi associated, gamma adaptin ear containing, ARF binding protein 1",Cytoplasm
0.596,Gga2,GGA2,"golgi associated, gamma adaptin ear containing, ARF binding protein 2",Cytoplasm
0.689,Gga3,GGA3,"golgi associated, gamma adaptin ear containing, ARF binding protein 3",Cytoplasm
0.274,Ggact,GGACT,gamma-glutamylamine cyclotransferase,Cytoplasm
-∞,Ggct,GGCT,gamma-glutamylcyclotransferase,Cytoplasm
-0.533,Ggcx,GGCX,gamma-glutamyl carboxylase,Cytoplasm
0.274,Ggh,GGH,gamma-glutamyl hydrolase,Cytoplasm
0,Ggn,GGN,gametogenetin,Nucleus
0,Ggnbp1,Ggnbp1,gametogenetin binding protein 1,Other
0.437,Ggnbp2,GGNBP2,gametogenetin binding protein 2,Other
0,Ggnbp2os,Ggnbp2os,"gametogenetin binding protein 2, opposite strand",Other
-0.726,Ggps1,GGPS1,geranylgeranyl diphosphate synthase 1,Cytoplasm
0,Ggt1,GGT1,gamma-glutamyltransferase 1,Plasma Membrane
0,Ggt5,GGT5,gamma-glutamyltransferase 5,Plasma Membrane
0,Ggt6,GGT6,gamma-glutamyltransferase 6,Plasma Membrane
-∞,Ggt7,GGT7,gamma-glutamyltransferase 7,Plasma Membrane
-0.281,Ggta1,Ggta1,"glycoprotein galactosyltransferase alpha 1, 3",Cytoplasm
-1.311,Ghdc,GHDC,GH3 domain containing,Cytoplasm
0.237,Ghitm,GHITM,growth hormone inducible transmembrane protein,Cytoplasm
0,Ghr,GHR,growth hormone receptor,Plasma Membrane
0,Ghrh,GHRH,growth hormone releasing hormone,Extracellular Space
0,Ghrhr,GHRHR,growth hormone releasing hormone receptor,Plasma Membrane
0,Ghrl,GHRL,ghrelin and obestatin prepropeptide,Extracellular Space
0,Ghsr,GHSR,growth hormone secretagogue receptor,Plasma Membrane
-0.105,Gid4,GID4,GID complex subunit 4 homolog,Nucleus
-0.842,Gid8,GID8,GID complex subunit 8 homolog,Nucleus
0,Gif,GIF,gastric intrinsic factor,Extracellular Space
-0.006,Gigyf1,GIGYF1,GRB10 interacting GYF protein 1,Extracellular Space
-0.351,Gigyf2,GIGYF2,GRB10 interacting GYF protein 2,Cytoplasm
0,Gimap1,GIMAP1,"GTPase, IMAP family member 1",Cytoplasm
0,Gimap3,GIMAP1-GIMAP5,GIMAP1-GIMAP5 readthrough,Cytoplasm
0,Gimap5,GIMAP1-GIMAP5,GIMAP1-GIMAP5 readthrough,Cytoplasm
0,Gimap4,GIMAP4,"GTPase, IMAP family member 4",Nucleus
0,Gimap6,GIMAP6,"GTPase, IMAP family member 6",Cytoplasm
0,Gimap7,GIMAP7,"GTPase, IMAP family member 7",Cytoplasm
0,Gimap8,GIMAP8,"GTPase, IMAP family member 8",Other
-∞,Gimap9,Gimap9,"GTPase, IMAP family member 9",Other
0.274,Gin1,GIN1,gypsy retrotransposon integrase 1,Other
-0.726,Ginm1,GINM1,glycoprotein integral membrane 1,Cytoplasm
-0.896,Gins1,GINS1,GINS complex subunit 1,Nucleus
0.689,Gins2,GINS2,GINS complex subunit 2,Nucleus
0.689,Gins3,GINS3,GINS complex subunit 3,Nucleus
0.052,Gins4,GINS4,GINS complex subunit 4,Nucleus
0,Gip,GIP,gastric inhibitory polypeptide,Extracellular Space
0.519,Gipc1,GIPC1,GIPC PDZ domain containing family member 1,Cytoplasm
-∞,Gipc2,GIPC2,GIPC PDZ domain containing family member 2,Cytoplasm
0,Gipc3,GIPC3,GIPC PDZ domain containing family member 3,Other
0,Gipr,GIPR,gastric inhibitory polypeptide receptor,Plasma Membrane
0.689,Git1,GIT1,GIT ArfGAP 1,Nucleus
-0.188,Git2,GIT2,GIT ArfGAP 2,Nucleus
-0.426,Gja1,GJA1,gap junction protein alpha 1,Plasma Membrane
0,Gja10,GJA10,gap junction protein alpha 10,Plasma Membrane
0,Gja3,GJA3,gap junction protein alpha 3,Plasma Membrane
0,Gja4,GJA4,gap junction protein alpha 4,Plasma Membrane
0,Gja5,GJA5,gap junction protein alpha 5,Plasma Membrane
0,Gja6,Gja6,"gap junction protein, alpha 6",Plasma Membrane
0,Gja8,GJA8,gap junction protein alpha 8,Plasma Membrane
0,Gjb1,GJB1,gap junction protein beta 1,Plasma Membrane
0,Gjb2,GJB2,gap junction protein beta 2,Plasma Membrane
-∞,Gjb3,GJB3,gap junction protein beta 3,Plasma Membrane
1.274,Gjb4,GJB4,gap junction protein beta 4,Plasma Membrane
0,Gjb5,GJB5,gap junction protein beta 5,Plasma Membrane
0,Gjb6,GJB6,gap junction protein beta 6,Plasma Membrane
-0.047,Gjc1,GJC1,gap junction protein gamma 1,Plasma Membrane
0,Gjc2,GJC2,gap junction protein gamma 2,Plasma Membrane
-∞,Gjc3,GJC3,gap junction protein gamma 3,Extracellular Space
0,Gjd2,GJD2,gap junction protein delta 2,Plasma Membrane
0,Gjd3,GJD3,gap junction protein delta 3,Plasma Membrane
0,Gjd4,GJD4,gap junction protein delta 4,Plasma Membrane
0,Gje1,Gje1,"gap junction protein, epsilon 1",Other
0,Gykl1,GK,glycerol kinase,Cytoplasm
0,Gk2,GK2,glycerol kinase 2,Cytoplasm
1.274,Gk5,GK5,glycerol kinase 5 (putative),Other
-0.533,Gkap1,GKAP1,G kinase anchoring protein 1,Cytoplasm
0,Gkn1,GKN1,gastrokine 1,Extracellular Space
0,Gkn2,GKN2,gastrokine 2,Extracellular Space
0,Gkn3,Gkn3,gastrokine 3,Extracellular Space
0.399,Gla,GLA,galactosidase alpha,Cytoplasm
0.078,Glb1,GLB1,galactosidase beta 1,Cytoplasm
0.689,Glb1l,GLB1L,galactosidase beta 1 like,Extracellular Space
0,Glb1l2,GLB1L2,galactosidase beta 1 like 2,Other
0,Glb1l3,GLB1L3,galactosidase beta 1 like 3,Other
0.859,Glcci1,GLCCI1,glucocorticoid induced 1,Cytoplasm
0.637,Glce,GLCE,glucuronic acid epimerase,Cytoplasm
0,Gldc,GLDC,glycine decarboxylase,Cytoplasm
0,Gldn,GLDN,gliomedin,Cytoplasm
0,Gldnos,Gldnos,"gliomedin, opposite strand",Other
0.158,Gle1,GLE1,"GLE1, RNA export mediator",Nucleus
0.371,Glg1,GLG1,golgi glycoprotein 1,Cytoplasm
0,Gli1,GLI1,GLI family zinc finger 1,Nucleus
0,Gli2,GLI2,GLI family zinc finger 2,Nucleus
0.771,Gli3,GLI3,GLI family zinc finger 3,Nucleus
-∞,Glipr1,GLIPR1,GLI pathogenesis related 1,Extracellular Space
0,Glipr1l1,GLIPR1L1,GLI pathogenesis related 1 like 1,Cytoplasm
0,Glipr1l2,GLIPR1L2,GLI pathogenesis related 1 like 2,Extracellular Space
0.187,Glipr2,GLIPR2,GLI pathogenesis related 2,Cytoplasm
0,Glis1,GLIS1,GLIS family zinc finger 1,Nucleus
-0.128,Glis2,GLIS2,GLIS family zinc finger 2,Nucleus
0.093,Glis3,GLIS3,GLIS family zinc finger 3,Nucleus
-0.726,Glmn,GLMN,"glomulin, FKBP associated protein",Cytoplasm
0.052,Glmp,GLMP,glycosylated lysosomal membrane protein,Cytoplasm
0.746,Glo1,GLO1,glyoxalase I,Cytoplasm
-0.241,Glod4,GLOD4,glyoxalase domain containing 4,Cytoplasm
0,Glod5,GLOD5,glyoxalase domain containing 5,Other
0,Glp1r,GLP1R,glucagon like peptide 1 receptor,Plasma Membrane
0,Glp2r,GLP2R,glucagon like peptide 2 receptor,Plasma Membrane
0,Glra1,GLRA1,glycine receptor alpha 1,Plasma Membrane
0,Glra2,GLRA2,glycine receptor alpha 2,Plasma Membrane
0,Glra3,GLRA3,glycine receptor alpha 3,Plasma Membrane
0,Glra4,GLRA4,glycine receptor alpha 4,Plasma Membrane
-∞,Glrb,GLRB,glycine receptor beta,Plasma Membrane
0,Glrp1,Glrp1,glutamine repeat protein 1,Nucleus
-0.048,Glrx,GLRX,glutaredoxin,Cytoplasm
-0.243,Glrx2,GLRX2,glutaredoxin 2,Cytoplasm
-∞,Glrx3,GLRX3,glutaredoxin 3,Cytoplasm
-0.048,Glrx5,GLRX5,glutaredoxin 5,Cytoplasm
0.031,Gls,GLS,glutaminase,Cytoplasm
1.274,Gls2,GLS2,glutaminase 2,Cytoplasm
0,Glt1d1,GLT1D1,glycosyltransferase 1 domain containing 1,Extracellular Space
0,Glt28d2,Glt28d2,glycosyltransferase 28 domain containing 2,Other
0,Glt6d1,GLT6D1,glycosyltransferase 6 domain containing 1,Other
1.274,Glt8d1,GLT8D1,glycosyltransferase 8 domain containing 1,Cytoplasm
0,Glt8d2,GLT8D2,glycosyltransferase 8 domain containing 2,Other
0.136,Gltp,GLTP,glycolipid transfer protein,Cytoplasm
0,Gltpd2,GLTPD2,glycolipid transfer protein domain containing 2,Other
0.183,Glud1,GLUD1,glutamate dehydrogenase 1,Cytoplasm
0.689,Glul,GLUL,glutamate-ammonia ligase,Cytoplasm
0,Glyat,GLYAT,glycine-N-acyltransferase,Cytoplasm
0,Glyatl3,GLYATL3,glycine-N-acyltransferase like 3,Other
0,Glycam1,Glycam1,glycosylation dependent cell adhesion molecule 1,Plasma Membrane
-∞,Glyctk,GLYCTK,glycerate kinase,Cytoplasm
0.436,Glyr1,GLYR1,glyoxylate reductase 1 homolog,Nucleus
0,Gm10007,Gm10007,predicted gene 10007,Other
-∞,Gm10012,Gm10012,"cytochrome c oxidase, subunit VIIc pseudogene",Other
0.799,Gm10033,Gm10033,predicted gene 10033,Other
0,Gm10037,Gm10037,predicted gene 10037,Other
0,Gm10046,Gm10046,predicted gene 10046,Other
0.379,Gm10052,Gm10052,heterogeneous nuclear ribonucleoprotein A1 pseudogene,Other
1.274,Gm10069,Gm10069,predicted gene 10069,Other
0,Gm10125,Gm10125,predicted gene 10125,Other
0,Gm10190,Gm10190,predicted gene 10190,Other
0,Gm10228,Gm10228,predicted gene 10228,Other
0,Gm10229,Gm10229,predicted gene 10229,Other
0,Gm10248,Gm10248,predicted gene 10248,Other
0,Gm10267,Gm10267,predicted gene 10267,Other
0,Gm10272,Gm10272,keratin associated protein 12-4,Other
0,Gm10280,Gm10280,predicted gene 10280,Other
0,Gm10319,Gm10319,murinoglobulin pseudogene,Other
-∞,Gm10336,Gm10336,predicted gene 10336,Other
0,Gm10364,Gm10364,glyceraldehyde-3-phosphate dehydrogenase pseudogene,Other
0,Gm10371,Gm10371,predicted gene 10371,Other
0,Gm10373,Gm10373,predicted gene 10373,Other
-∞,Gm10389,Gm10389,predicted gene 10389,Other
1.274,Gm10390,Gm10390,predicted gene 10390,Other
0,Gm10400,Gm10400,predicted gene 10400,Other
0,4930503E14Rik,Gm10408 (includes others),predicted gene 3115,Other
0,4930555G01Rik,Gm10408 (includes others),predicted gene 3115,Other
0,AY358078,Gm10408 (includes others),predicted gene 3115,Other
0,D830030K20Rik,Gm10408 (includes others),predicted gene 3115,Other
0,Gm10406,Gm10408 (includes others),predicted gene 3115,Other
0,Gm10408,Gm10408 (includes others),predicted gene 3115,Other
0,Gm10413,Gm10408 (includes others),predicted gene 3115,Other
0,Gm2897,Gm10408 (includes others),predicted gene 3115,Other
0,Gm3264,Gm10408 (includes others),predicted gene 3115,Other
0,Gm3383,Gm10408 (includes others),predicted gene 3115,Other
0,Gm3488,Gm10408 (includes others),predicted gene 3115,Other
0,Gm3500,Gm10408 (includes others),predicted gene 3115,Other
0,Gm3558,Gm10408 (includes others),predicted gene 3115,Other
-∞,Gm3636,Gm10408 (includes others),predicted gene 3115,Other
0,Gm3696,Gm10408 (includes others),predicted gene 3115,Other
0,Gm5458,Gm10408 (includes others),predicted gene 3115,Other
0,Gm5622,Gm10408 (includes others),predicted gene 3115,Other
0,Gm5795,Gm10408 (includes others),predicted gene 3115,Other
0,Gm5796,Gm10408 (includes others),predicted gene 3115,Other
0,Gm5797,Gm10408 (includes others),predicted gene 3115,Other
0,Gm8267,Gm10408 (includes others),predicted gene 3115,Other
0,LOC100861615,Gm10408 (includes others),predicted gene 3115,Other
0,Gm10415,Gm10415,predicted gene 10415,Other
-∞,Gm10416,Gm10416,zinc finger protein pseudogene,Other
0,Gm10421,Gm10421,predicted gene 10421,Other
0,Gm10432,Gm10432,predicted gene 10432,Other
0,Gm10433,Gm10433,predicted gene 10433,Other
0,Gm10440,Gm10440,predicted gene 10440,Other
0,Gm10445,Gm10445,predicted gene 10445,Other
0,Gm10451,Gm10451,predicted gene 10451,Other
0,Gm10466,Gm10466,predicted gene 10466,Other
0,Gm10494,Gm10494,predicted gene 10494,Other
-∞,Gm10509,Gm10509,zinc finger protein 51 pseudogene,Other
0,Gm10510,Gm10510,predicted gene 10510,Other
0,Gm10512,Gm10512,predicted gene 10512,Other
1.274,Gm10516,Gm10516,predicted gene 10516,Other
-∞,Gm10532,Gm10532,predicted gene 10532,Other
0,Gm10536,Gm10536,predicted gene 10536,Other
0,Gm10538,Gm10538,predicted gene 10538,Other
0,Gm10548,Gm10548,ribosomal protein L29 pseudogene,Other
0,Gm10549,Gm10549,predicted gene 10549,Other
0,Gm10556,Gm10556,predicted gene 10556,Other
0,Gm10560,Gm10560,predicted gene 10560,Other
0,Gm12886,Gm10573 (includes others),predicted gene 8359,Other
0,Gm12887,Gm10573 (includes others),predicted gene 8359,Other
0,Gm12888,Gm10573 (includes others),predicted gene 8359,Other
0,Gm10578,Gm10578,predicted gene 10578,Other
-∞,Gm10584,Gm10584,predicted gene 10584,Other
0,Gm10619,Gm10619,predicted gene 10619,Other
0,Gm10635,Gm10635,predicted gene 10635,Other
0,Gm10636,Gm10636,predicted gene 10636,Other
0,Gm10637,Gm10637,predicted gene 10637,Other
0,Gm10638,Gm10638,predicted gene 10638,Other
0,Gm10640,Gm10640,predicted gene 10640,Other
0,Gm10649,Gm10649,predicted gene 10649,Other
-0.021,Josd1,Gm10651/Josd1,Josephin domain containing 1,Other
1.274,Gm10653,Gm10653,ribsomal protein S2 pseudogene,Other
-∞,Gm10658,Gm10658,predicted gene 10658,Other
0,Gm5891,Gm10662 (includes others),predicted gene 5891,Other
0,Gm6902,Gm10662 (includes others),predicted gene 5891,Other
0,Gm10677,Gm10677,predicted gene 10677,Other
0,Gm10684,Gm10684,predicted gene 10684,Other
0,Gm10696,Gm10696 (includes others),TD and POZ domain containing 3,Other
0,Gm10697,Gm10696 (includes others),TD and POZ domain containing 3,Other
0,Gm9125,Gm10696 (includes others),TD and POZ domain containing 3,Other
0,Tdpoz1,Gm10696 (includes others),TD and POZ domain containing 3,Other
0,Tdpoz3,Gm10696 (includes others),TD and POZ domain containing 3,Other
0,Gm10714,Gm10714,predicted gene 10714,Other
0,Gm10732,Gm10732,predicted gene 10732,Other
0,Gm10745,Gm10745,predicted gene 10745,Other
0,Gm10754,Gm10754,predicted gene 10754,Other
0,Gm10767,Gm10767,predicted gene 10767,Other
0,Gm10768,Gm10768,predicted gene 10768,Other
0,Gm10778,Gm10778,predicted gene 10778,Other
0,Gm10782,Gm10782,predicted gene 10782,Other
-∞,Gm10785,Gm10785,predicted gene 10785,Other
0,Gm10787,Gm10787,predicted gene 10787,Other
0,Gm10789,Gm10789,predicted gene 10789,Other
0,Gm10790,Gm10790,predicted gene 10790,Other
0,Gm10791,Gm10791,predicted gene 10791,Other
0,Gm10804,Gm10804,predicted gene 10804,Other
0,Gm10814,Gm10814,predicted gene 10814,Other
0,Gm10823,Gm10823,predicted gene 10823,Other
0,Gm10825,Gm10825,predicted gene 10825,Other
-1.463,Gm10845,Gm10845,predicted gene 10845,Other
0,Gm10857,Gm10857,predicted gene 10857,Other
0,Gm10863,Gm10863,predicted gene 10863,Other
1.274,Gm10865,Gm10865,predicted gene 10865,Other
-∞,Gm10941,Gm10941,predicted gene 10941,Other
0,Gm1110,Gm1110,predicted gene 1110,Other
-∞,Gm11110,Gm11110,predicted gene 11110,Other
0,Gm11149,Gm11149,predicted gene 11149,Other
0,Gm11166,Gm11166,predicted gene 11166,Other
0,Gm11186,Gm11186,predicted gene 11186,Other
0,Gm11190,Gm11190,predicted gene 11190,Other
-∞,Gm11201,Gm11201,predicted gene 11201,Other
0,Gm11213,Gm11213,predicted gene 11213,Other
0,Gm1123,Gm1123,predicted gene 1123,Other
0,Gm11240,Gm11240,predicted gene 11240,Other
0,Gm11346,Gm11346,X-linked lymphocyte-regulated 5 pseudogene,Other
0,Gm11351,Gm11351,predicted gene 11351,Other
0,Gm14692,Gm1140/Gm14692,predicted gene 1140,Nucleus
0,Gm1141,Gm1141,predicted gene 1141,Nucleus
0,Gm11413,Gm11413,predicted gene 11413,Other
0,Gm11423,Gm11423,predicted gene 11423,Other
0,Gm11426,Gm11426,predicted gene 11426,Other
0,Gm11468,Gm11468,predicted gene 11468,Other
